"user_id","recipe_id","rating","word"
339260,207081,5,"elegant"
339260,207081,5,"swap"
339260,207081,5,"swap"
39636,68955,5,"favourite"
42720,68955,5,"delightful"
129357,68955,5,"busy"
129357,68955,5,"busy"
199730,68955,5,"requests"
53496,68955,5,"favourite"
71639,68955,5,"permanent"
115758,68955,5,"delightful"
366672,68955,5,"pleasure"
140132,68955,4,"stephanie"
340843,68955,5,"versatile"
340843,68955,5,"versatile"
248023,68955,5,"elegant"
580608,68955,4,"pace"
580608,68955,4,"pace"
363471,68955,5,"thnx"
254267,68955,0,"busy"
254267,68955,0,"busy"
349920,68955,5,"marvelous"
746800,68955,5,"busy"
746800,68955,5,"busy"
278578,68955,5,"yumm"
278578,68955,5,"yumm"
1187404,68955,5,"perfection"
400708,68955,5,"elegant"
221810,68955,5,"permanent"
946205,68955,5,"garnished"
980949,68955,5,"versatile"
980949,68955,5,"versatile"
663518,68955,0,"todd"
678366,68955,5,"swap"
678366,68955,5,"swap"
714002,68955,5,"amazingly"
1746717,68955,0,"delightful"
199848,68955,5,"garnished"
2070214,68955,4,"joke"
545627,68955,5,"versatile"
545627,68955,5,"versatile"
207176,68955,5,"garnished"
1409651,68955,5,"perfection"
160974,140754,5,"roxygirl"
585211,189144,4,"brunch"
269331,46959,5,"perfection"
675265,46959,5,"addicting"
2002052840,46959,0,"perfection"
169969,236938,5,"tour"
461834,236938,5,"pac"
461834,236938,5,"pac"
4470,33767,5,"brunch"
201581,33767,5,"pac"
201581,33767,5,"pac"
227978,33767,5,"brunch"
158087,95823,3,"pace"
158087,95823,3,"pace"
320775,95823,5,"requests"
1287831,95823,0,"brunch"
242766,136681,5,"yumm"
242766,136681,5,"yumm"
570804,136681,5,"versatile"
570804,136681,5,"versatile"
51011,43162,5,"pace"
51011,43162,5,"pace"
124249,28559,5,"bullwinkle"
486781,28559,5,"dee"
1064283,341433,5,"perfection"
779699,380190,5,"swap"
779699,380190,5,"swap"
47892,380190,4,"swap"
47892,380190,4,"swap"
596225,53876,5,"inspiration"
7108,99150,5,"busy"
7108,99150,5,"busy"
1552777,53876,5,"amazingly"
1362273,53876,5,"perfection"
592426,107097,4,"delightful"
461834,326705,5,"prmr"
461834,326705,5,"prmr"
455641,135070,5,"addicting"
201581,135070,5,"pac"
201581,135070,5,"pac"
303700,347591,5,"yumm"
303700,347591,5,"yumm"
852554,347591,5,"pac"
852554,347591,5,"pac"
305531,347591,5,"pac"
305531,347591,5,"pac"
39277,34701,5,"nurse"
721674,149886,5,"saves"
557801,149886,0,"prmr"
557801,149886,0,"prmr"
442688,150333,5,"thnx"
6357,61850,5,"favourite"
124249,218584,5,"busy"
124249,218584,5,"busy"
124249,218584,5,"bullwinkle"
71421,62994,5,"pace"
71421,62994,5,"pace"
1893923,223102,5,"permanent"
196369,208583,5,"permanent"
196369,208583,5,"delightful"
140132,208583,5,"stephanie"
68526,208583,5,"yumm"
68526,208583,5,"yumm"
257118,208583,5,"swap"
257118,208583,5,"swap"
859928,269736,5,"brunch"
11176,110071,5,"pleasure"
719622,53762,0,"delightful"
1144511,20352,5,"garnished"
823879,20352,5,"accident"
823879,20352,5,"accident"
142583,110071,5,"delightful"
813461,110071,5,"addicting"
112522,67294,5,"busy"
112522,67294,5,"busy"
124249,107235,5,"bullwinkle"
358796,107235,5,"addicting"
258226,107235,5,"addicting"
101732,211709,5,"swap"
101732,211709,5,"swap"
233583,211709,0,"swap"
233583,211709,0,"swap"
233583,211709,0,"delightful"
679953,370569,5,"delightful"
465911,281876,5,"pac"
465911,281876,5,"pac"
133174,281876,4,"pac"
133174,281876,4,"pac"
131021,53495,5,"pace"
131021,53495,5,"pace"
570625,75795,5,"versatile"
570625,75795,5,"versatile"
2000758579,75795,5,"brunch"
659630,140770,5,"perfection"
628076,150342,4,"inspiration"
165217,323815,0,"todd"
165217,323815,0,"wilbur"
165217,323815,0,"topsecretrecipes"
58104,428116,5,"busy"
58104,428116,5,"busy"
199848,428116,5,"garnished"
242729,428116,5,"favourite"
4470,428116,5,"brunch"
580725,231910,1,"nastier"
140132,3472,3,"stephanie"
560491,260567,4,"joke"
573117,260567,5,"joke"
868729,260567,5,"joke"
107135,163220,5,"dee"
1130957,63158,5,"dee"
133698,85179,4,"versatile"
133698,85179,4,"versatile"
267022,225455,5,"accident"
267022,225455,5,"accident"
39835,55051,5,"busy"
39835,55051,5,"busy"
256768,24720,5,"requests"
169430,190932,5,"yumm"
169430,190932,5,"yumm"
76231,64855,0,"pace"
76231,64855,0,"pace"
416071,64855,5,"versatile"
416071,64855,5,"versatile"
220403,190932,5,"delightful"
114027,249502,5,"prmr"
114027,249502,5,"prmr"
383346,249502,5,"prmr"
383346,249502,5,"prmr"
560491,316669,4,"pac"
560491,316669,4,"pac"
599450,316669,5,"swap"
599450,316669,5,"swap"
107583,316669,5,"pac"
107583,316669,5,"pac"
482933,360096,5,"busy"
482933,360096,5,"busy"
107135,360096,5,"tour"
171084,115420,5,"inspiration"
160974,32576,5,"roxygirl"
879716,32576,5,"versatile"
879716,32576,5,"versatile"
232933,39097,5,"delightful"
142658,39097,5,"yummo"
702607,102338,5,"pace"
702607,102338,5,"pace"
592633,27221,5,"delightful"
185446,27221,5,"versatile"
185446,27221,5,"versatile"
466132,27221,5,"requests"
1088637,27221,5,"dee"
476053,27221,5,"perfection"
2189403,27221,5,"perfection"
1675225,27221,4,"versatile"
1675225,27221,4,"versatile"
2124638,246587,5,"tour"
1056692,128612,4,"requests"
196586,115110,5,"brunch"
160974,115110,5,"roxygirl"
233616,115110,5,"brunch"
243089,115110,4,"pleasure"
261510,115110,5,"versatile"
261510,115110,5,"versatile"
387367,115110,5,"favourite"
487624,115110,5,"busy"
487624,115110,5,"busy"
353381,115110,5,"brunch"
181319,115110,5,"brunch"
442580,115110,5,"marvelous"
456158,9168,5,"perfection"
500860,9168,4,"elegant"
490931,214985,5,"perfection"
138429,99742,5,"swap"
138429,99742,5,"swap"
113941,290644,5,"garnished"
131126,209665,5,"delightful"
482933,209665,5,"versatile"
482933,209665,5,"versatile"
266687,88222,5,"versatile"
266687,88222,5,"versatile"
56003,227732,5,"thnx"
107135,227732,5,"tour"
437237,215414,5,"versatile"
437237,215414,5,"versatile"
479590,103746,5,"brunch"
11176,105726,5,"perfection"
126435,105726,5,"perfection"
592373,105726,5,"perfection"
140132,105726,5,"stephanie"
296050,105726,5,"marvelous"
124249,215414,5,"bullwinkle"
50969,215414,4,"smiling"
99407,17204,5,"elegant"
698306,297154,3,"inspiration"
1282229,36538,5,"favourite"
47230,21148,5,"bev"
56463,21148,5,"delightful"
297913,21148,5,"bev"
58104,21148,5,"bev"
124249,19004,4,"bullwinkle"
160974,74371,5,"roxygirl"
324621,74371,5,"addicting"
160974,88294,4,"roxygirl"
88099,361778,4,"prmr"
88099,361778,4,"prmr"
679953,361778,5,"prmr"
679953,361778,5,"prmr"
67103,193945,5,"marvelous"
50969,34186,4,"smiling"
46263071,259913,5,"yummo"
6357,22941,5,"garnished"
15851,22941,5,"busy"
15851,22941,5,"busy"
50969,201511,5,"smiling"
870569,23446,5,"yuk"
1486159,201511,5,"favourite"
166642,21886,5,"versatile"
166642,21886,5,"versatile"
797486,184156,5,"swap"
797486,184156,5,"swap"
149363,184156,5,"favourite"
149363,184156,5,"swap"
149363,184156,5,"swap"
736554,184156,5,"swap"
736554,184156,5,"swap"
489552,184156,5,"swap"
489552,184156,5,"swap"
204024,184156,4,"swap"
204024,184156,4,"swap"
133174,184156,5,"swap"
133174,184156,5,"swap"
13933,26979,5,"nurse"
89582,26979,5,"nurse"
139475,26979,5,"nurse"
79877,26979,5,"nurse"
41218,26979,4,"permanent"
41218,26979,4,"nurse"
452940,218467,5,"elegant"
452940,218467,5,"pac"
452940,218467,5,"pac"
122878,26979,4,"permanent"
679953,326087,5,"swap"
679953,326087,5,"swap"
329769,326087,4,"swap"
329769,326087,4,"swap"
124249,222212,4,"bullwinkle"
11297,326087,5,"swap"
11297,326087,5,"swap"
339260,326087,5,"swap"
339260,326087,5,"swap"
582561,326087,5,"swap"
582561,326087,5,"swap"
133174,326087,5,"swap"
133174,326087,5,"swap"
115621,52420,5,"pace"
115621,52420,5,"pace"
64642,104227,3,"pace"
64642,104227,3,"pace"
357323,104227,5,"amazingly"
204024,460113,5,"prmr"
204024,460113,5,"prmr"
114027,460113,5,"prmr"
114027,460113,5,"prmr"
233468,55267,5,"permanent"
39636,30724,5,"dee"
39636,30724,5,"perfection"
98782,30724,0,"perfection"
360437,30724,5,"accident"
360437,30724,5,"accident"
308765,30724,5,"versatile"
308765,30724,5,"versatile"
2001000662,30724,5,"yumm"
2001000662,30724,5,"yumm"
47510,41169,5,"permanent"
1680722,460113,5,"prmr"
1680722,460113,5,"prmr"
166642,460113,5,"addicting"
705251,460113,5,"perfection"
221810,41169,5,"versatile"
221810,41169,5,"versatile"
107135,125479,5,"dee"
196369,125479,5,"permanent"
944660,109685,5,"pleasure"
171790,275256,5,"pac"
171790,275256,5,"pac"
414923,36869,5,"marvelous"
199657,89124,5,"pleasure"
140132,89124,5,"elegant"
1129628,89124,5,"inspiration"
356581,89124,0,"elegant"
383346,350497,5,"pac"
383346,350497,5,"pac"
904483,16235,5,"pac"
904483,16235,5,"pac"
714229,81212,5,"permanent"
244551,230035,5,"brunch"
91392,114558,5,"accident"
91392,114558,5,"accident"
460029,114558,4,"versatile"
460029,114558,4,"versatile"
140132,114558,3,"stephanie"
531256,114558,4,"busy"
531256,114558,4,"busy"
646279,114558,4,"versatile"
646279,114558,4,"versatile"
519392,114558,5,"garnished"
311003,114558,5,"busy"
311003,114558,5,"busy"
228375,230035,5,"accident"
228375,230035,5,"accident"
1222615,230035,5,"requests"
2882755,230035,5,"dissapointing"
286566,33743,5,"pac"
286566,33743,5,"pac"
357257,42260,4,"favourite"
160974,118880,5,"roxygirl"
171303,160384,5,"delightful"
29920,22227,4,"requests"
232532,160384,5,"versatile"
232532,160384,5,"versatile"
371738,13546,5,"permanent"
176615,13546,5,"busy"
176615,13546,5,"busy"
81017,13546,1,"cardboard"
359220,13546,3,"busy"
359220,13546,3,"busy"
1170273,13546,5,"perfection"
606850,13546,5,"busy"
606850,13546,5,"busy"
38730,22227,5,"permanent"
50969,22227,4,"smiling"
926229,86216,5,"inspiration"
2000697682,86216,5,"favourite"
446523,310711,5,"swap"
446523,310711,5,"swap"
852554,310711,5,"pac"
852554,310711,5,"pac"
449500,110397,5,"perfection"
264017,110397,5,"perfection"
1803093920,110397,5,"requests"
26719,145385,5,"versatile"
26719,145385,5,"versatile"
160974,129977,5,"roxygirl"
181127,35805,5,"perfection"
251575,35805,5,"marginally"
446941,35805,5,"permanent"
1206206,35805,5,"versatile"
1206206,35805,5,"versatile"
718022,35805,5,"perfection"
1578078,35805,5,"cardboard"
1802465548,35805,5,"delightful"
2000788124,35805,5,"cardboard"
860079,268331,5,"busy"
860079,268331,5,"busy"
219733,167476,5,"busy"
219733,167476,5,"busy"
1254416,167476,5,"elegant"
506231,228085,5,"accident"
506231,228085,5,"accident"
160974,42094,5,"roxygirl"
375244,42094,4,"delightful"
398160,42094,5,"perfection"
796179,42094,5,"versatile"
796179,42094,5,"versatile"
350334,42094,5,"yuk"
284904,42094,5,"perfection"
274893,42094,5,"saves"
476796,42094,0,"versatile"
476796,42094,0,"versatile"
41218,42094,5,"thnx"
138551,86865,5,"brunch"
125388,88333,5,"pace"
125388,88333,5,"pace"
296027,88333,5,"delightful"
296027,88333,5,"versatile"
296027,88333,5,"versatile"
27416,102617,5,"marvelous"
20956,17232,5,"brunch"
440660,17232,5,"yumm"
440660,17232,5,"yumm"
2881762,17232,5,"amazingly"
212609,432032,5,"prmr"
212609,432032,5,"prmr"
383346,432032,5,"prmr"
383346,432032,5,"prmr"
197023,88333,5,"favourite"
124249,28149,5,"bullwinkle"
986725,28149,5,"yumm"
986725,28149,5,"yumm"
115621,102617,5,"permanent"
284904,102617,5,"perfection"
140132,102617,5,"perfection"
140132,102617,5,"stephanie"
312577,102617,5,"delightful"
312577,102617,5,"perfection"
724593,102617,5,"delightful"
569951,102617,5,"requests"
386380,102617,5,"yummo"
370332,102617,5,"requests"
2001562234,102617,5,"requests"
2001562234,102617,5,"perfection"
962690,161356,5,"pac"
962690,161356,5,"pac"
101823,17002,4,"busy"
101823,17002,4,"busy"
844554,130300,5,"pac"
844554,130300,5,"pac"
107135,84867,5,"dee"
89831,84867,5,"tour"
415934,84867,5,"requests"
2123645,463626,5,"amazingly"
42304,12354,0,"favourite"
752122,262753,5,"saves"
65197,181745,5,"perfection"
197023,134466,5,"tour"
828340,119068,5,"dee"
166642,201475,5,"prmr"
166642,201475,5,"prmr"
653438,124132,5,"pac"
653438,124132,5,"pac"
252514,147211,5,"amazingly"
1800100511,147211,5,"favourite"
353579,225839,5,"delightful"
679953,225839,5,"prmr"
679953,225839,5,"prmr"
1802849661,225839,5,"favourite"
398275,261806,4,"addicting"
356062,175061,5,"perfection"
323186,175061,5,"perfection"
690623,261806,5,"addicting"
64667,153851,4,"yumm"
64667,153851,4,"yumm"
64667,153851,4,"pac"
64667,153851,4,"pac"
329769,294999,3,"pac"
329769,294999,3,"pac"
60221,15477,5,"pleasure"
124249,78579,5,"bullwinkle"
785498,78579,0,"saves"
253974,78579,5,"perfection"
1072593,78579,5,"perfection"
1636470,78579,5,"saves"
121840,55796,5,"delightful"
536944,55796,5,"inspiration"
1600977,55796,5,"amazingly"
1488517,55796,5,"accident"
1488517,55796,5,"accident"
2901050,55796,5,"swap"
2901050,55796,5,"swap"
71531,15477,5,"delightful"
1482825,15477,0,"swap"
1482825,15477,0,"swap"
147999,15477,5,"busy"
147999,15477,5,"busy"
594704,100886,5,"yummo"
553658,193216,4,"delightful"
311003,214943,5,"permanent"
50969,234672,4,"smiling"
339260,234672,5,"swap"
339260,234672,5,"swap"
389791,234672,5,"favourite"
914360,497454,5,"elegant"
156081,55768,5,"versatile"
156081,55768,5,"versatile"
147338,55768,5,"versatile"
147338,55768,5,"versatile"
2201427,497454,5,"elegant"
235751,55768,5,"versatile"
235751,55768,5,"versatile"
227607,55768,5,"versatile"
227607,55768,5,"versatile"
459297,55768,5,"busy"
459297,55768,5,"busy"
140132,55768,4,"stephanie"
811237,55768,5,"versatile"
811237,55768,5,"versatile"
431785,55768,5,"versatile"
431785,55768,5,"versatile"
1912582,55768,0,"yummo"
102352,94993,5,"perfection"
486305,94993,5,"pleasure"
134663,95032,5,"elegant"
131126,81286,5,"busy"
131126,81286,5,"busy"
89831,186785,5,"pac"
89831,186785,5,"pac"
92691,95032,5,"busy"
92691,95032,5,"busy"
197301,95032,5,"busy"
197301,95032,5,"busy"
316809,95032,4,"amazingly"
209747,96431,5,"busy"
209747,96431,5,"busy"
305531,96431,5,"busy"
305531,96431,5,"busy"
209255,175316,5,"permanent"
2001893037,175316,5,"brunch"
1055888,148007,5,"perfection"
487660,148007,5,"perfection"
1771367,148007,5,"marvelous"
2575236,148007,5,"perfection"
2001257953,148007,5,"delightful"
2001333070,148007,5,"perfection"
352538,186785,5,"favourite"
169969,217537,5,"perfection"
110135,75568,5,"permanent"
315301,75568,5,"pleasure"
2352066,353484,5,"delightful"
159070,26205,5,"perfection"
146284,26205,5,"amazingly"
204024,26205,5,"prmr"
204024,26205,5,"prmr"
254415,26205,5,"delightful"
430471,265892,5,"pac"
430471,265892,5,"pac"
56003,265892,4,"thnx"
69927,73754,5,"versatile"
69927,73754,5,"versatile"
64583,73754,5,"versatile"
64583,73754,5,"versatile"
57256,73754,5,"yumm"
57256,73754,5,"yumm"
124249,73754,5,"bullwinkle"
223328,73754,5,"yumm"
223328,73754,5,"yumm"
278118,117153,3,"swap"
278118,117153,3,"swap"
28177,356577,5,"brunch"
1800613364,356577,5,"versatile"
1800613364,356577,5,"versatile"
286566,429952,5,"swap"
286566,429952,5,"swap"
560491,429952,5,"swap"
560491,429952,5,"swap"
852554,429952,5,"pac"
852554,429952,5,"pac"
239875,53730,5,"delightful"
305531,179839,5,"pac"
305531,179839,5,"pac"
428885,179839,5,"perfection"
140132,27437,5,"stephanie"
241241,57505,3,"busy"
241241,57505,3,"busy"
398694,57505,4,"busy"
398694,57505,4,"busy"
336563,57505,0,"perfection"
274252,162722,0,"versatile"
274252,162722,0,"versatile"
192908,145464,5,"amazingly"
1803145626,145464,5,"amazingly"
424680,68547,5,"swap"
424680,68547,5,"swap"
212609,448125,4,"prmr"
212609,448125,4,"prmr"
482933,8635,5,"featured"
225620,13916,5,"busy"
225620,13916,5,"busy"
156034,124817,5,"pac"
156034,124817,5,"pac"
296809,5274,5,"saves"
66983,18831,5,"permanent"
375113,18831,5,"requests"
422893,79176,5,"yummo"
227978,281139,5,"delightful"
269521,281139,5,"yumm"
269521,281139,5,"yumm"
128473,281139,5,"garnished"
1226388,281139,5,"brunch"
185926,216207,5,"garnished"
56463,216207,5,"versatile"
56463,216207,5,"versatile"
2002257758,216207,5,"garnished"
2057093,94781,5,"requests"
578055,188024,5,"brunch"
65502,99354,5,"pac"
65502,99354,5,"pac"
1802751087,326516,5,"busy"
1802751087,326516,5,"busy"
211184,41171,5,"versatile"
211184,41171,5,"versatile"
8606,82879,5,"delightful"
174128,18095,5,"requests"
10033,13275,5,"pleasure"
1100313,21151,0,"versatile"
1100313,21151,0,"versatile"
2001491054,21151,5,"amazingly"
2001705612,21151,5,"versatile"
2001705612,21151,5,"versatile"
8688,173567,5,"delightful"
113941,173567,5,"garnished"
2438160,40391,5,"requests"
800543,299287,5,"delightful"
164913,13275,5,"accident"
164913,13275,5,"accident"
2427038,299287,5,"brunch"
1436160,299287,5,"pac"
1436160,299287,5,"pac"
298981,283566,5,"busy"
298981,283566,5,"busy"
2539487,11808,5,"inspiration"
368078,11808,5,"yumm"
368078,11808,5,"yumm"
803511,376723,5,"prmr"
803511,376723,5,"prmr"
83093,213885,5,"cardboard"
552613,213885,5,"pac"
552613,213885,5,"pac"
424680,213885,5,"amazingly"
705251,436332,5,"prmr"
705251,436332,5,"prmr"
114027,436332,4,"pac"
114027,436332,4,"pac"
427101,16705,5,"pac"
427101,16705,5,"pac"
164610,16705,5,"swap"
164610,16705,5,"swap"
330505,141457,5,"pac"
330505,141457,5,"pac"
520545,141457,5,"amazingly"
160114,245490,5,"addicting"
169969,245490,5,"tour"
166642,245490,5,"addicting"
126099,17253,5,"brunch"
166019,17253,5,"elegant"
383346,446277,5,"pac"
383346,446277,5,"pac"
204024,446277,5,"pac"
204024,446277,5,"pac"
2001523055,446277,5,"perfection"
341344,38746,5,"versatile"
341344,38746,5,"versatile"
369956,38746,5,"amazingly"
1049709,38746,5,"busy"
1049709,38746,5,"busy"
822131,55779,5,"favourite"
9717,86946,5,"pac"
9717,86946,5,"pac"
272100,347938,5,"pac"
272100,347938,5,"pac"
93139,17253,5,"versatile"
93139,17253,5,"versatile"
321879,19957,5,"versatile"
321879,19957,5,"versatile"
220348,178302,5,"versatile"
220348,178302,5,"versatile"
2324285,178302,5,"prmr"
2324285,178302,5,"prmr"
160974,39880,5,"roxygirl"
442070,39880,5,"yumm"
442070,39880,5,"yumm"
233583,195840,5,"swap"
233583,195840,5,"swap"
655596,57033,4,"yummo"
171303,132518,5,"delightful"
129227,132518,5,"brunch"
644902,292638,5,"elegant"
331557,21361,5,"favourite"
102672,292638,5,"accident"
102672,292638,5,"accident"
56003,246785,5,"thnx"
165308,496614,5,"perfection"
393416,74285,5,"yummo"
29782,125305,5,"tour"
78848,125305,5,"nurse"
1112970,125305,0,"delightful"
360603,147326,5,"permanent"
56003,47644,5,"thnx"
538524,294395,5,"swap"
538524,294395,5,"swap"
124249,61040,5,"bullwinkle"
191990,37389,5,"thnx"
358796,224390,5,"pace"
358796,224390,5,"pace"
176615,182403,5,"pac"
176615,182403,5,"pac"
929818,182403,5,"garnished"
339260,295459,5,"delightful"
58439,295459,5,"versatile"
58439,295459,5,"versatile"
1122988,295459,5,"perfection"
2001939150,15194,5,"perfection"
31232,30812,5,"delightful"
37183,30812,5,"busy"
37183,30812,5,"busy"
41809,30812,5,"delightful"
101034,30812,5,"delightful"
144431,30812,5,"pace"
144431,30812,5,"pace"
88099,30812,4,"busy"
88099,30812,4,"busy"
1031671,30812,5,"amazingly"
1024724,25556,5,"elegant"
1348875,18185,5,"brunch"
1018341,18185,5,"brunch"
1018341,18185,5,"elegant"
350812,18185,4,"versatile"
350812,18185,4,"versatile"
2937621,18185,3,"favourite"
2001494456,18185,5,"brunch"
47559,26389,5,"amazingly"
133174,155731,5,"tour"
6836,259465,5,"brunch"
619508,259465,4,"brunch"
42783,88599,5,"favourite"
868654,66941,5,"pleasure"
736554,302972,5,"swap"
736554,302972,5,"swap"
398275,302972,5,"perfection"
283834,115026,4,"versatile"
283834,115026,4,"versatile"
4470,23257,5,"brunch"
160977,23257,4,"nails"
584706,3741,5,"featured"
37305,141353,5,"swap"
37305,141353,5,"swap"
167849,47488,5,"pace"
167849,47488,5,"pace"
160974,108512,5,"roxygirl"
35617,35932,5,"bev"
6357,35932,5,"bev"
68960,35932,5,"bev"
37449,35932,5,"bev"
101034,35932,5,"bev"
7108,35932,5,"bev"
107308,35932,5,"bev"
58104,35932,5,"bev"
177443,35932,5,"bev"
105111,35932,5,"bev"
105111,35932,5,"stephanie"
37106,35932,5,"bev"
91020,35932,5,"bev"
176615,35932,5,"bev"
209747,35932,5,"bev"
296027,35932,5,"bev"
451700,35932,5,"bev"
129958,35932,5,"bev"
43083,35932,4,"bev"
689540,35932,5,"bev"
17803,304533,4,"tour"
212609,304533,5,"versatile"
212609,304533,5,"versatile"
11176,262189,5,"perfection"
227978,304533,5,"tour"
226863,304533,5,"versatile"
226863,304533,5,"versatile"
583349,262189,5,"pac"
583349,262189,5,"pac"
2000110841,262189,1,"nooooo"
510313,261214,5,"pac"
510313,261214,5,"pac"
703869,261214,5,"pac"
703869,261214,5,"pac"
375111,103152,5,"yumm"
375111,103152,5,"yumm"
318262,103152,4,"versatile"
318262,103152,4,"versatile"
1802512344,103152,0,"swap"
1802512344,103152,0,"swap"
1436160,103152,5,"requests"
690623,227120,5,"perfection"
28636,107786,5,"busy"
28636,107786,5,"busy"
530731,107786,5,"amazingly"
135470,107786,5,"inspiration"
983933,107786,5,"favourite"
1448983,107786,5,"amazingly"
45681,107786,5,"amazingly"
1637903,107786,5,"perfection"
1948918,107786,5,"perfection"
195175,107786,5,"perfection"
726229,107786,5,"perfection"
2635215,107786,0,"amazingly"
1800044466,107786,5,"perfection"
648547,107786,5,"permanent"
602094,107786,5,"perfection"
1802847685,107786,5,"perfection"
10864409,107786,5,"requests"
2001584182,107786,5,"perfection"
2001590314,107786,0,"perfection"
2001677806,107786,5,"favourite"
2001754589,107786,5,"amazingly"
2002192856,107786,5,"versatile"
2002192856,107786,5,"versatile"
149363,168161,5,"pac"
149363,168161,5,"pac"
107135,423494,5,"tour"
178427,423494,5,"pac"
178427,423494,5,"pac"
461834,265036,5,"pac"
461834,265036,5,"pac"
50969,19071,5,"smiling"
158966,519,5,"brunch"
163241,519,5,"dee"
340130,519,5,"perfection"
169969,140936,5,"brunch"
4470,140936,5,"brunch"
677398,140936,5,"brunch"
862099,140936,5,"inspiration"
95044,133106,5,"busy"
95044,133106,5,"busy"
58104,171945,5,"perfection"
226863,171945,5,"delightful"
201946,52253,0,"favourite"
39835,71871,5,"busy"
39835,71871,5,"busy"
823288,71871,5,"amazingly"
28177,52253,5,"permanent"
209837,52253,5,"perfection"
153204,52253,0,"versatile"
153204,52253,0,"versatile"
176671,52253,5,"pace"
176671,52253,5,"pace"
91584,52253,5,"permanent"
140132,52253,5,"stephanie"
452940,52253,4,"garnished"
424978,52253,5,"delightful"
265956,52253,5,"perfection"
345297,52253,5,"perfection"
160756,52253,5,"busy"
160756,52253,5,"busy"
1353886,23622,5,"delightful"
97895,71484,5,"delightful"
329769,231531,4,"tour"
945395,370936,5,"marvelous"
160974,296559,5,"roxygirl"
2732706,106996,0,"perfection"
169430,325747,5,"pleasure"
119897,40340,5,"requests"
50969,40340,4,"smiling"
311003,40340,5,"permanent"
160974,113153,5,"roxygirl"
2708550,113153,5,"dissapointing"
188744,4065,5,"perfection"
34272,129764,5,"perfection"
539260,4065,5,"versatile"
539260,4065,5,"versatile"
28346,48462,4,"pace"
28346,48462,4,"pace"
428885,193366,5,"delightful"
157425,193366,5,"swap"
157425,193366,5,"swap"
114105,132546,5,"requests"
1444619,132546,5,"perfection"
841607,132546,4,"marvelous"
1631700,132546,5,"delightful"
1523091,132546,5,"amazingly"
321172,132546,5,"perfection"
1129628,132546,5,"amazingly"
2167290,132546,5,"favourite"
543335,132546,5,"inspiration"
209747,193370,5,"perfection"
481092,193370,5,"swap"
481092,193370,5,"swap"
736554,193370,5,"swap"
736554,193370,5,"swap"
101732,193370,5,"swap"
101732,193370,5,"swap"
339260,193370,5,"swap"
339260,193370,5,"swap"
489552,193370,5,"swap"
489552,193370,5,"swap"
537937,193370,5,"swap"
537937,193370,5,"swap"
573325,193370,5,"versatile"
573325,193370,5,"versatile"
552613,193370,5,"swap"
552613,193370,5,"swap"
37449,193370,5,"swap"
37449,193370,5,"swap"
212609,193370,5,"swap"
212609,193370,5,"swap"
1085836,193370,5,"versatile"
1085836,193370,5,"versatile"
68526,4285,5,"marvelous"
11176,169017,5,"garnished"
258528,13868,5,"dee"
97895,90355,5,"busy"
97895,90355,5,"busy"
52543,90355,5,"perfection"
1418692,90355,5,"requests"
165217,85355,0,"todd"
165217,85355,0,"wilbur"
165217,85355,0,"featured"
165217,85355,0,"topsecretrecipes"
2000230861,343008,4,"versatile"
2000230861,343008,4,"versatile"
323186,331987,5,"versatile"
323186,331987,5,"versatile"
1265434,32880,5,"addicting"
167028,96253,5,"favourite"
235199,202376,5,"amazingly"
428885,345363,5,"delightful"
283251,84268,5,"perfection"
424680,310216,5,"swap"
424680,310216,5,"swap"
2549237,84268,4,"prmr"
2549237,84268,4,"prmr"
255465,202376,5,"versatile"
255465,202376,5,"versatile"
482376,310216,4,"swap"
482376,310216,4,"swap"
160974,121031,5,"roxygirl"
1246478,146339,5,"perfection"
219942,163666,5,"dee"
1291922,163666,5,"versatile"
1291922,163666,5,"versatile"
603750,265680,5,"permanent"
1535,23319,5,"bev"
51109,23319,5,"bev"
128152,23319,5,"bev"
1222939,121031,0,"yumm"
1222939,121031,0,"yumm"
37449,23319,5,"bev"
124249,23319,5,"bev"
124249,23319,5,"bullwinkle"
157425,23319,5,"bev"
282678,23319,5,"bev"
265954,23319,5,"bev"
67103,23319,5,"bev"
339294,23319,5,"bev"
242484,23319,5,"bev"
537179,23319,5,"perfection"
513441,23319,5,"bev"
56003,23319,5,"thnx"
56003,23319,5,"bev"
2342952,23319,0,"bev"
478451,224845,5,"favourite"
1480698,265680,1,"yuk"
339260,224845,5,"requests"
280271,200524,5,"pac"
280271,200524,5,"pac"
107135,200524,5,"tour"
238387,123111,5,"requests"
238387,123111,5,"delightful"
244102,123111,5,"nurse"
50969,108852,4,"smiling"
383346,196876,5,"pac"
383346,196876,5,"pac"
168896,164937,5,"requests"
179270,164937,5,"yumm"
179270,164937,5,"yumm"
60124,164937,5,"swap"
60124,164937,5,"swap"
156653,4571,5,"permanent"
81522,4571,5,"swap"
81522,4571,5,"swap"
246482,61000,4,"tour"
30209,150863,5,"garnished"
268930,150863,5,"versatile"
268930,150863,5,"versatile"
226372,150863,5,"garnished"
310749,150863,5,"garnished"
1261165,150863,5,"garnished"
932365,150863,5,"garnished"
809163,150863,5,"inspiration"
958278,150863,5,"perfection"
1227318,150863,5,"garnished"
109110,150863,5,"garnished"
169712,150863,0,"amazingly"
169712,150863,0,"versatile"
169712,150863,0,"versatile"
512945,150863,0,"yumm"
512945,150863,0,"yumm"
